nodes,run,operation,attempt,latency_ms
3,3,get,20,3.112
3,3,get,21,2.354
3,3,get,22,3.538
3,3,get,23,3.011
3,3,get,24,2.364
3,3,get,25,2.519
3,3,get,26,2.810
3,3,get,27,2.527
3,3,get,28,2.716
3,3,get,29,3.180
3,3,get,30,2.605
3,3,get,31,2.810
3,3,get,32,3.227
3,3,get,33,2.820
3,3,get,34,3.512
3,3,get,35,2.726
3,3,get,36,3.427
3,3,get,37,3.160
3,3,get,38,3.416
3,3,get,39,3.191
3,3,get,40,3.420
3,3,get,41,2.793
3,3,get,42,3.470
3,3,get,43,3.876
3,3,get,44,2.812
3,3,get,45,2.650
3,3,get,46,3.135
3,3,get,47,4.168
3,3,get,48,3.121
3,3,get,49,2.549
3,4,put,0,8.573
3,4,put,1,9.532
3,4,put,2,8.542
3,4,put,3,8.284
3,4,put,4,8.139
3,4,put,5,8.164
3,4,put,6,8.982
3,4,put,7,9.469
3,4,put,8,9.037
3,4,put,9,8.680
3,4,put,10,8.711
3,4,put,11,8.861
3,4,put,12,9.161
3,4,put,13,8.406
3,4,put,14,8.159
3,4,put,15,8.958
3,4,put,16,8.019
3,4,put,17,9.015
3,4,put,18,8.807
3,4,put,19,9.343
3,4,put,20,9.368
3,4,put,21,9.537
3,4,put,22,9.294
3,4,put,23,9.729
3,4,put,24,9.229
3,4,put,25,11.751
3,4,put,26,9.406
3,4,put,27,9.032
3,4,put,28,8.803
3,4,put,29,9.361
3,4,put,30,9.170
3,4,put,31,9.337
3,4,put,32,9.004
3,4,put,33,9.003
3,4,put,34,9.313
3,4,put,35,8.935
3,4,put,36,8.927
3,4,put,37,9.246
3,4,put,38,9.323
3,4,put,39,8.995
3,4,put,40,9.561
3,4,put,41,8.941
3,4,put,42,8.175
3,4,put,43,9.381
3,4,put,44,8.001
3,4,put,45,8.530
3,4,put,46,9.670
3,4,put,47,8.483
3,4,put,48,8.245
3,4,put,49,9.944
3,4,get,0,2.919
3,4,get,1,3.512
3,4,get,2,3.557
3,4,get,3,2.250
3,4,get,4,3.408
3,4,get,5,3.254
3,4,get,6,2.812
3,4,get,7,2.950
3,4,get,8,2.389
3,4,get,9,2.490
3,4,get,10,3.123
3,4,get,11,2.671
3,4,get,12,3.559
3,4,get,13,2.641
3,4,get,14,3.382
3,4,get,15,2.304
3,4,get,16,2.989
3,4,get,17,2.962
3,4,get,18,3.000
3,4,get,19,3.050
3,4,get,20,2.443
3,4,get,21,3.586
3,4,get,22,2.977
3,4,get,23,2.888
3,4,get,24,2.814
3,4,get,25,3.454
3,4,get,26,2.812
3,4,get,27,3.141
3,4,get,28,2.713
3,4,get,29,2.905
3,4,get,30,3.189
3,4,get,31,3.189
3,4,get,32,2.832
3,4,get,33,3.270
3,4,get,34,2.605
3,4,get,35,2.999
3,4,get,36,2.992
3,4,get,37,2.713
3,4,get,38,2.340
3,4,get,39,2.870
3,4,get,40,3.293
3,4,get,41,2.674
3,4,get,42,2.833
3,4,get,43,2.688
3,4,get,44,2.891
3,4,get,45,3.021
3,4,get,46,3.006
3,4,get,47,3.358
3,4,get,48,3.181
3,4,get,49,2.782
