nodes,run,operation,attempt,latency_ms
20,4,put,18,25.240
20,4,put,19,25.126
20,4,put,20,22.550
20,4,put,21,23.581
20,4,put,22,23.231
20,4,put,23,26.150
20,4,put,24,24.730
20,4,put,25,22.386
20,4,put,26,24.195
20,4,put,27,24.493
20,4,put,28,21.835
20,4,put,29,23.724
20,4,put,30,24.996
20,4,put,31,23.143
20,4,put,32,24.257
20,4,put,33,24.152
20,4,put,34,22.471
20,4,put,35,24.623
20,4,put,36,24.736
20,4,put,37,23.929
20,4,put,38,22.072
20,4,put,39,24.353
20,4,put,40,23.895
20,4,put,41,23.257
20,4,put,42,23.406
20,4,put,43,23.610
20,4,put,44,22.648
20,4,put,45,24.032
20,4,put,46,24.151
20,4,put,47,22.254
20,4,put,48,23.911
20,4,put,49,24.211
20,4,get,0,16.595
20,4,get,1,17.640
20,4,get,2,16.927
20,4,get,3,17.697
20,4,get,4,18.282
20,4,get,5,16.284
20,4,get,6,19.505
20,4,get,7,18.361
20,4,get,8,33.439
20,4,get,9,16.039
20,4,get,10,18.852
20,4,get,11,17.705
20,4,get,12,17.274
20,4,get,13,19.109
20,4,get,14,19.528
20,4,get,15,19.270
20,4,get,16,18.469
20,4,get,17,19.626
20,4,get,18,20.353
20,4,get,19,18.578
20,4,get,20,18.047
20,4,get,21,17.540
20,4,get,22,18.576
20,4,get,23,20.189
20,4,get,24,16.984
20,4,get,25,17.989
20,4,get,26,19.121
20,4,get,27,18.654
20,4,get,28,22.005
20,4,get,29,18.568
20,4,get,30,17.597
20,4,get,31,19.988
20,4,get,32,18.439
20,4,get,33,18.024
20,4,get,34,21.186
20,4,get,35,18.525
20,4,get,36,26.841
20,4,get,37,19.452
20,4,get,38,19.237
20,4,get,39,18.579
20,4,get,40,17.974
20,4,get,41,21.718
20,4,get,42,22.022
20,4,get,43,18.224
20,4,get,44,18.704
20,4,get,45,18.764
20,4,get,46,19.568
20,4,get,47,19.722
20,4,get,48,19.767
20,4,get,49,19.202
